Språk,Wikipedia-sida,Extern länk,Wikipedia-länk,Domän
sv,Björn Brusewitz,http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Brusewitz&antal=96&referens=S-OLM/object/OLM-38951,https://sv.wikipedia.org/wiki/Björn_Brusewitz,www.kringla.nu
sv,Björn Brusewitz,http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Brusewitz&antal=96&referens=pm/object/POST055529,https://sv.wikipedia.org/wiki/Björn_Brusewitz,www.kringla.nu
sv,Björn Jonson (tecknare),http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Jonson&antal=96&referens=LITOGRAFISKA/object/995,https://sv.wikipedia.org/wiki/Björn_Jonson_(tecknare),www.kringla.nu
sv,Björn Jonson (tecknare),http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Jonson&antal=96&referens=S-VLM/object/17001-19357,https://sv.wikipedia.org/wiki/Björn_Jonson_(tecknare),www.kringla.nu
sv,Björn Jonson (tecknare),http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Jonson&antal=96&referens=arkm/object/ARKM1974-11-470,https://sv.wikipedia.org/wiki/Björn_Jonson_(tecknare),www.kringla.nu
sv,Björn Jonson (tecknare),http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Jonson&antal=96&referens=MM/objekt/101879,https://sv.wikipedia.org/wiki/Björn_Jonson_(tecknare),www.kringla.nu
sv,Adam Petter Holmberg,http://www.kringla.nu/kringla/objekt?text=Adam+Petter+Holmberg&antal=96&referens=nomu/object/NM0328981,https://sv.wikipedia.org/wiki/Adam_Petter_Holmberg,www.kringla.nu
sv,Gordon Macfie,http://www.kringla.nu/kringla/objekt?text=Gordon+Macfie&antal=96&referens=smm-sm/object/SM20110,https://sv.wikipedia.org/wiki/Gordon_Macfie,www.kringla.nu
sv,Gordon Macfie,http://www.kringla.nu/kringla/objekt?text=Gordon+Macfie&antal=96&referens=bhm/object/UM016609,https://sv.wikipedia.org/wiki/Gordon_Macfie,www.kringla.nu
sv,Gordon Macfie,http://www.kringla.nu/kringla/objekt?text=Gordon+Macfie&antal=96&referens=pm/photo/POST002021,https://sv.wikipedia.org/wiki/Gordon_Macfie,www.kringla.nu
sv,Gordon Macfie,http://www.kringla.nu/kringla/objekt?text=Gordon+Macfie&antal=96&referens=HeM/objekt/1007503,https://sv.wikipedia.org/wiki/Gordon_Macfie,www.kringla.nu
sv,Carl Eneas Sjöstrand,http://www.kringla.nu/kringla/objekt?text=Carl+Eneas+Sj%C3%B6strand&referens=S-TEK/object/TEKS0026567,https://sv.wikipedia.org/wiki/Carl_Eneas_Sjöstrand,www.kringla.nu
sv,Carl Eneas Sjöstrand,http://www.kringla.nu/kringla/objekt?text=Carl+Eneas+Sj%C3%B6strand&referens=nomu/object/NM0077840,https://sv.wikipedia.org/wiki/Carl_Eneas_Sjöstrand,www.kringla.nu
sv,Älmeboda kyrkoruin,http://www.kringla.nu/kringla/sok?text=%C3%84lmeboda+kyrka&filter=thumbnailExists%3Dj,https://sv.wikipedia.org/wiki/Älmeboda_kyrkoruin,www.kringla.nu
sv,Sigrid Synnergren,http://www.kringla.nu/kringla/objekt?text=Sigrid+Synnergren&referens=S-XLM/object/XLMHU00279,https://sv.wikipedia.org/wiki/Sigrid_Synnergren,www.kringla.nu
sv,Carl Frisendahl,http://www.kringla.nu/kringla/objekt?text=Carl+Frisendahl&antal=96&referens=sm/photo/SuM-foto007489,https://sv.wikipedia.org/wiki/Carl_Frisendahl,www.kringla.nu
sv,Carl Hindrich Ehrenberg,http://www.kringla.nu/kringla/objekt?text=Ehrenberg&filter=thumbnailExists%3Dj&referens=nomu/photo/NMA0033960,https://sv.wikipedia.org/wiki/Carl_Hindrich_Ehrenberg,www.kringla.nu
sv,Carl Gustaf Qvarnström,http://www.kringla.nu/kringla/objekt?text=Carl+Gustaf+Qvarnstr%C3%B6m&referens=S-TEK/object/TEKS0054548,https://sv.wikipedia.org/wiki/Carl_Gustaf_Qvarnström,www.kringla.nu
sv,Carl Gustaf Qvarnström,http://www.kringla.nu/kringla/objekt?text=Carl+Gustaf+Qvarnstr%C3%B6m&referens=LSH/objects/66943,https://sv.wikipedia.org/wiki/Carl_Gustaf_Qvarnström,www.kringla.nu
sv,Carl Gustaf Qvarnström,http://www.kringla.nu/kringla/objekt?text=Carl+Gustaf+Qvarnstr%C3%B6m&antal=96&referens=S-XLM/object/XLM09465,https://sv.wikipedia.org/wiki/Carl_Gustaf_Qvarnström,www.kringla.nu
sv,Carl Gustaf Qvarnström,http://www.kringla.nu/kringla/objekt?text=Carl+Gustaf+Qvarnstr%C3%B6m&antal=96&referens=Kulturen/objekt/62760,https://sv.wikipedia.org/wiki/Carl_Gustaf_Qvarnström,www.kringla.nu
sv,Carl Gustaf Qvarnström,http://www.kringla.nu/kringla/objekt?text=Carl+Gustaf+Qvarnstr%C3%B6m&antal=96&referens=S-OLM/object/OLM-36812,https://sv.wikipedia.org/wiki/Carl_Gustaf_Qvarnström,www.kringla.nu
sv,Carl Gustaf Qvarnström,http://www.kringla.nu/kringla/objekt?text=Carl+Gustaf+Qvarnstr%C3%B6m&antal=96&referens=nomu/object/NM0221142,https://sv.wikipedia.org/wiki/Carl_Gustaf_Qvarnström,www.kringla.nu
sv,Carl Gustaf Qvarnström,http://www.kringla.nu/kringla/objekt?text=Carl+Gustaf+Qvarnstr%C3%B6m&antal=96&referens=MM/objekt/2057792,https://sv.wikipedia.org/wiki/Carl_Gustaf_Qvarnström,www.kringla.nu
sv,Carl Gustaf Qvarnström,http://www.kringla.nu/kringla/objekt?text=Carl+Gustaf+Qvarnstr%C3%B6m&antal=96&referens=S-VLM/object/17001-12327,https://sv.wikipedia.org/wiki/Carl_Gustaf_Qvarnström,www.kringla.nu
sv,Carl Oscar Cardon,http://www.kringla.nu/kringla/objekt?text=Carl+Oskar+Cardon&antal=96&referens=smm-sm/object/SB344,https://sv.wikipedia.org/wiki/Carl_Oscar_Cardon,www.kringla.nu
sv,Carl Peter Lehmann,http://www.kringla.nu/kringla/objekt?text=Carl+Peter+Lehmann&antal=96&referens=SMVK-EM/name/3906970,https://sv.wikipedia.org/wiki/Carl_Peter_Lehmann,www.kringla.nu
sv,Carl Peter Lehmann,http://www.kringla.nu/kringla/objekt?text=Carl+Peter+Lehmann&antal=96&referens=nomu/object/NM0074862,https://sv.wikipedia.org/wiki/Carl_Peter_Lehmann,www.kringla.nu
sv,Carl Peter Lehmann,http://www.kringla.nu/kringla/objekt?text=Carl+Peter+Lehmann&antal=96&referens=MM/objekt/29589,https://sv.wikipedia.org/wiki/Carl_Peter_Lehmann,www.kringla.nu
sv,Carl Peter Lehmann,http://www.kringla.nu/kringla/objekt?text=Carl+Peter+Lehmann&antal=96&referens=S-XLM/object/XLM08474,https://sv.wikipedia.org/wiki/Carl_Peter_Lehmann,www.kringla.nu
sv,Carl Peter Lehmann,http://www.kringla.nu/kringla/objekt?text=Carl+Peter+Lehmann&antal=96&referens=S-OLM/object/OLM-19681,https://sv.wikipedia.org/wiki/Carl_Peter_Lehmann,www.kringla.nu
sv,Carl Peter Lehmann,http://www.kringla.nu/kringla/objekt?text=Carl+Peter+Lehmann&antal=96&referens=HeM/objekt/15480,https://sv.wikipedia.org/wiki/Carl_Peter_Lehmann,www.kringla.nu
sv,Carl Peter Lehmann,http://www.kringla.nu/kringla/objekt?text=Carl+Peter+Lehmann&antal=96&referens=Kulturen/objekt/433482,https://sv.wikipedia.org/wiki/Carl_Peter_Lehmann,www.kringla.nu
sv,Anna Palm,http://www.kringla.nu/kringla/objekt?text=Anna+Palm&antal=96&referens=GSM/objekt/8793,https://sv.wikipedia.org/wiki/Anna_Palm,www.kringla.nu
sv,Pan de muerto,http://www.kringla.nu/kringla/objekt?referens=SMVK-EM/objekt/1016370,https://sv.wikipedia.org/wiki/Pan_de_muerto,www.kringla.nu
sv,Christina Campbell,http://www.kringla.nu/kringla/objekt?text=Christina+Campbell&antal=96&referens=HeM/objekt/154361,https://sv.wikipedia.org/wiki/Christina_Campbell,www.kringla.nu
sv,Edgar Böckman,http://www.kringla.nu/kringla/objekt?text=Edgar+B%C3%B6ckman&antal=96&referens=SLM/item/275351,https://sv.wikipedia.org/wiki/Edgar_Böckman,www.kringla.nu
sv,Edgar Böckman,http://www.kringla.nu/kringla/objekt?text=Edgar+B%C3%B6ckman&antal=96&referens=HeM/objekt/91341,https://sv.wikipedia.org/wiki/Edgar_Böckman,www.kringla.nu
sv,Edgar Böckman,http://www.kringla.nu/kringla/objekt?text=Edgar+B%C3%B6ckman&antal=96&referens=Kulturen/objekt/71294,https://sv.wikipedia.org/wiki/Edgar_Böckman,www.kringla.nu
sv,Edvard Brambeck,http://www.kringla.nu/kringla/objekt?text=Edvard+Brambeck&antal=96&referens=HeM/objekt/159881,https://sv.wikipedia.org/wiki/Edvard_Brambeck,www.kringla.nu
sv,Edvard Brambeck,http://www.kringla.nu/kringla/objekt?text=Edvard+Brambeck&antal=96&referens=raa/bbr/21400000229485,https://sv.wikipedia.org/wiki/Edvard_Brambeck,www.kringla.nu
sv,Edvard Brambeck,http://www.kringla.nu/kringla/objekt?text=Edvard+Brambeck&antal=96&referens=raa/bbr/21400000335601,https://sv.wikipedia.org/wiki/Edvard_Brambeck,www.kringla.nu
sv,Egron Lundgren,http://www.kringla.nu/kringla/objekt?text=Egron+Lundgren&antal=96&referens=Kulturen/objekt/139293,https://sv.wikipedia.org/wiki/Egron_Lundgren,www.kringla.nu
sv,Egron Lundgren,http://www.kringla.nu/kringla/objekt?text=Egron+Lundgren&antal=96&referens=MM/foto/643621,https://sv.wikipedia.org/wiki/Egron_Lundgren,www.kringla.nu
sv,Egron Lundgren,http://www.kringla.nu/kringla/objekt?text=Egron+Lundgren&antal=96&referens=nomu/object/NM0087042,https://sv.wikipedia.org/wiki/Egron_Lundgren,www.kringla.nu
sv,Egron Lundgren,http://www.kringla.nu/kringla/objekt?text=Egron+Lundgren&antal=96&referens=HeM/objekt/152503,https://sv.wikipedia.org/wiki/Egron_Lundgren,www.kringla.nu
sv,Einar Forseth,http://www.kringla.nu/kringla/objekt?text=Einar+Forseth&antal=96&referens=SMVK-MM/Photograph/3953189,https://sv.wikipedia.org/wiki/Einar_Forseth,www.kringla.nu
sv,Einar Forseth,http://www.kringla.nu/kringla/objekt?text=Einar+Forseth&antal=96&referens=HeM/objekt/168279,https://sv.wikipedia.org/wiki/Einar_Forseth,www.kringla.nu
sv,Einar Forseth,http://www.kringla.nu/kringla/objekt?text=Einar+Forseth&antal=96&sida=2&referens=vm/objekt/57715,https://sv.wikipedia.org/wiki/Einar_Forseth,www.kringla.nu
sv,Einar Forseth,http://www.kringla.nu/kringla/objekt?text=Einar+Forseth&antal=96&sida=2&referens=Kulturen/objekt/90983,https://sv.wikipedia.org/wiki/Einar_Forseth,www.kringla.nu
sv,Einar Forseth,http://www.kringla.nu/kringla/objekt?text=Einar+Forseth&antal=96&sida=2&referens=bhm/object/UM020655:002,https://sv.wikipedia.org/wiki/Einar_Forseth,www.kringla.nu
sv,Einar Palme,http://www.kringla.nu/kringla/objekt?text=Einar+Palme&antal=96&referens=S-OLM/photo/OLM-954003175-1,https://sv.wikipedia.org/wiki/Einar_Palme,www.kringla.nu
sv,Einar Palme,http://www.kringla.nu/kringla/objekt?text=Einar+Palme&antal=96&referens=arkm/object/ARKM1974-21-86,https://sv.wikipedia.org/wiki/Einar_Palme,www.kringla.nu
sv,Einar Palme,http://www.kringla.nu/kringla/objekt?text=Einar+Palme&antal=96&referens=vm/objekt/118987,https://sv.wikipedia.org/wiki/Einar_Palme,www.kringla.nu
sv,Erik Jerken,http://www.kringla.nu/kringla/objekt;jsessionid=28F50D60E2DB3B1DE99592A963058251?text=Erik+Jerken&antal=96&referens=LITOGRAFISKA/object/1087,https://sv.wikipedia.org/wiki/Erik_Jerken,www.kringla.nu
sv,Björn Rosendal,http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Rosendal&referens=HeM/objekt/155127,https://sv.wikipedia.org/wiki/Björn_Rosendal,www.kringla.nu
sv,Georg Engelhard Schröder,http://www.kringla.nu/kringla/objekt?text=Georg+Engelhard+Schr%C3%B6der&antal=96&referens=LSH/objects/55083,https://sv.wikipedia.org/wiki/Georg_Engelhard_Schröder,www.kringla.nu
sv,Georg Engelhard Schröder,http://www.kringla.nu/kringla/objekt?text=Georg+Engelhard+Schr%C3%B6der&antal=96&referens=Kulturen/objekt/30082,https://sv.wikipedia.org/wiki/Georg_Engelhard_Schröder,www.kringla.nu
sv,Georg Engelhard Schröder,http://www.kringla.nu/kringla/objekt?text=Georg+Engelhard+Schr%C3%B6der&antal=96&referens=LSH/objects/21927,https://sv.wikipedia.org/wiki/Georg_Engelhard_Schröder,www.kringla.nu
sv,Gustaf Ramberg,http://www.kringla.nu/kringla/objekt?text=Gustaf+Ramberg&antal=96&referens=raa/kmb/16000200061210,https://sv.wikipedia.org/wiki/Gustaf_Ramberg,www.kringla.nu
sv,Gustaf Ramberg,http://www.kringla.nu/kringla/objekt?text=Gustaf+Ramberg&antal=96&referens=Kulturen/objekt/67003,https://sv.wikipedia.org/wiki/Gustaf_Ramberg,www.kringla.nu
sv,Gustav Kraitz,http://www.kringla.nu/kringla/objekt?text=Gustav+Kraitz&antal=96&referens=HeM/objekt/165107,https://sv.wikipedia.org/wiki/Gustav_Kraitz,www.kringla.nu
sv,Gustav Kraitz,http://www.kringla.nu/kringla/objekt?text=Gustav+Kraitz&antal=96&referens=Kulturen/objekt/85091,https://sv.wikipedia.org/wiki/Gustav_Kraitz,www.kringla.nu
sv,Albert Theodor Gellerstedt,http://www.kringla.nu/kringla/objekt?referens=nomu/photo/NMA0052465,https://sv.wikipedia.org/wiki/Albert_Theodor_Gellerstedt,www.kringla.nu
sv,Albert Theodor Gellerstedt,http://www.kringla.nu/kringla/objekt?referens=GSM/objekt/473285,https://sv.wikipedia.org/wiki/Albert_Theodor_Gellerstedt,www.kringla.nu
sv,Alexander Nay,http://www.kringla.nu/kringla/objekt?referens=S-JVM/photo/JvmKDAA13956,https://sv.wikipedia.org/wiki/Alexander_Nay,www.kringla.nu
sv,Alexander Nay,http://www.kringla.nu/kringla/objekt?referens=upmu/photo/DIA04202,https://sv.wikipedia.org/wiki/Alexander_Nay,www.kringla.nu
sv,Alexander Nay,http://www.kringla.nu/kringla/objekt?referens=bhm/object/UM015053,https://sv.wikipedia.org/wiki/Alexander_Nay,www.kringla.nu
sv,Alexander Nay,http://www.kringla.nu/kringla/objekt?referens=Kulturen/objekt/31958,https://sv.wikipedia.org/wiki/Alexander_Nay,www.kringla.nu
sv,Henriette Sjöberg,http://www.kringla.nu/kringla/objekt?referens=GSM/objekt/958983,https://sv.wikipedia.org/wiki/Henriette_Sjöberg,www.kringla.nu
sv,Henriette Sjöberg,http://www.kringla.nu/kringla/objekt?referens=nomu/object/NM0302698+,https://sv.wikipedia.org/wiki/Henriette_Sjöberg,www.kringla.nu
sv,Henriette Sjöberg,http://www.kringla.nu/kringla/objekt?referens=SLM/item/275707,https://sv.wikipedia.org/wiki/Henriette_Sjöberg,www.kringla.nu
sv,Alice Lund,http://www.kringla.nu/kringla/objekt?referens=nomu/object/NM0266518,https://sv.wikipedia.org/wiki/Alice_Lund,www.kringla.nu
sv,Anders Wingård,http://www.kringla.nu/kringla/objekt?referens=S-XLM/object/XLM20020,https://sv.wikipedia.org/wiki/Anders_Wingård,www.kringla.nu
sv,Anders Wingård,http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/164517,https://sv.wikipedia.org/wiki/Anders_Wingård,www.kringla.nu
sv,Annika Liljedahl,http://www.kringla.nu/kringla/objekt?referens=S-XLM/object/XLM19903,https://sv.wikipedia.org/wiki/Annika_Liljedahl,www.kringla.nu
sv,Rolf Trolle,http://www.kringla.nu/kringla/objekt?referens=S-OLM/object/OLM-17684,https://sv.wikipedia.org/wiki/Rolf_Trolle,www.kringla.nu
sv,Rolf Trolle,http://www.kringla.nu/kringla/objekt?referens=SLM/item/272669,https://sv.wikipedia.org/wiki/Rolf_Trolle,www.kringla.nu
sv,Carl Trägårdh,http://www.kringla.nu/kringla/objekt?referens=SLM/item/272625,https://sv.wikipedia.org/wiki/Carl_Trägårdh,www.kringla.nu
sv,Nils Tydén,http://www.kringla.nu/kringla/objekt?referens=LITOGRAFISKA/object/465,https://sv.wikipedia.org/wiki/Nils_Tydén,www.kringla.nu
sv,Axel Törneman,http://www.kringla.nu/kringla/objekt;jsessionid=68FEF36DC795E4152739A9C8C2E51CC8?text=Axel+T%C3%B6rneman&antal=96&referens=S-OLM/object/OLM-28751,https://sv.wikipedia.org/wiki/Axel_Törneman,www.kringla.nu
sv,Axel Törneman,http://www.kringla.nu/kringla/objekt;jsessionid=68FEF36DC795E4152739A9C8C2E51CC8?text=Axel+T%C3%B6rneman&antal=96&referens=bhm/object/UM020745,https://sv.wikipedia.org/wiki/Axel_Törneman,www.kringla.nu
sv,Axel Törneman,http://www.kringla.nu/kringla/objekt;jsessionid=68FEF36DC795E4152739A9C8C2E51CC8?text=Axel+T%C3%B6rneman&antal=96&referens=pm/photo/POST014867,https://sv.wikipedia.org/wiki/Axel_Törneman,www.kringla.nu
sv,Maria Widebeck,http://www.kringla.nu/kringla/objekt?text=Maria+Widebeck&referens=LSH/objects/10614,https://sv.wikipedia.org/wiki/Maria_Widebeck,www.kringla.nu
sv,Maria Widebeck,http://www.kringla.nu/kringla/objekt?text=Maria+Widebeck&referens=SLM/item/439774,https://sv.wikipedia.org/wiki/Maria_Widebeck,www.kringla.nu
sv,Hans Viksten,http://www.kringla.nu/kringla/objekt?referens=S-XLM/object/XLM30248,https://sv.wikipedia.org/wiki/Hans_Viksten,www.kringla.nu
sv,Erik Wahlbergson,http://www.kringla.nu/kringla/objekt?text=Erik+Wahlbergson&referens=LSH/objects/47154,https://sv.wikipedia.org/wiki/Erik_Wahlbergson,www.kringla.nu
sv,Hadar Jönzén,http://www.kringla.nu/kringla/objekt?text=Hadar+J%C3%B6nz%C3%A9n&antal=96&referens=S-XLM/object/XLM41318,https://sv.wikipedia.org/wiki/Hadar_Jönzén,www.kringla.nu
sv,Helge Linden,http://www.kringla.nu/kringla/objekt?referens=SLM/item/275250,https://sv.wikipedia.org/wiki/Helge_Linden,www.kringla.nu
sv,Elias Fagerström,http://www.kringla.nu/kringla/objekt?referens=bhm/object/UM024745,https://sv.wikipedia.org/wiki/Elias_Fagerström,www.kringla.nu
sv,Amalia Melin-Millar,http://www.kringla.nu/kringla/objekt?referens=bhm/object/UM027979,https://sv.wikipedia.org/wiki/Amalia_Melin-Millar,www.kringla.nu
sv,Carin Wästberg,http://www.kringla.nu/kringla/objekt?referens=nomu/photo/NMA0053975,https://sv.wikipedia.org/wiki/Carin_Wästberg,www.kringla.nu
sv,Carin Wästberg,http://www.kringla.nu/kringla/objekt?referens=LSH/objects/10563,https://sv.wikipedia.org/wiki/Carin_Wästberg,www.kringla.nu
sv,Carin Wästberg,http://www.kringla.nu/kringla/objekt?referens=arme/photo/AMA0004697,https://sv.wikipedia.org/wiki/Carin_Wästberg,www.kringla.nu
sv,Hjalmar Mörner,http://www.kringla.nu/kringla/objekt?referens=nomu/photo/NMA0063362,https://sv.wikipedia.org/wiki/Hjalmar_Mörner,www.kringla.nu
sv,Hjalmar Mörner,http://www.kringla.nu/kringla/objekt?referens=Kulturen/objekt/146856,https://sv.wikipedia.org/wiki/Hjalmar_Mörner,www.kringla.nu
sv,Hjalmar Mörner,http://www.kringla.nu/kringla/objekt?referens=SLM/item/370720,https://sv.wikipedia.org/wiki/Hjalmar_Mörner,www.kringla.nu
sv,Ilon Wikland,http://www.kringla.nu/kringla/objekt?referens=Kulturen/objekt/220079,https://sv.wikipedia.org/wiki/Ilon_Wikland,www.kringla.nu
sv,Ivan Jordell,http://www.kringla.nu/kringla/objekt?referens=Kulturen/objekt/79035,https://sv.wikipedia.org/wiki/Ivan_Jordell,www.kringla.nu
sv,Diskussion:Iwar Anderson (byggnadsantikvarie),http://www.kringla.nu/kringla/sok?antal=96&sort=relevance&text=Iwar+Anderson&sida=10,https://sv.wikipedia.org/wiki/Diskussion:Iwar_Anderson_(byggnadsantikvarie),www.kringla.nu
sv,James Pauli,http://www.kringla.nu/kringla/objekt?referens=SLM/item/273903,https://sv.wikipedia.org/wiki/James_Pauli,www.kringla.nu
sv,Evert Myhrman,http://www.kringla.nu/kringla/objekt?referens=GSM/objekt/221960,https://sv.wikipedia.org/wiki/Evert_Myhrman,www.kringla.nu
sv,Johan Cardon,http://www.kringla.nu/kringla/objekt?referens=GSM/objekt/2411,https://sv.wikipedia.org/wiki/Johan_Cardon,www.kringla.nu
sv,Johan Cardon,http://www.kringla.nu/kringla/objekt?referens=SLM/item/273282,https://sv.wikipedia.org/wiki/Johan_Cardon,www.kringla.nu
sv,Johan Cardon,http://www.kringla.nu/kringla/objekt?referens=LSH/objects/69755,https://sv.wikipedia.org/wiki/Johan_Cardon,www.kringla.nu
sv,Johan Cardon,http://www.kringla.nu/kringla/objekt?referens=LSH/books/100436,https://sv.wikipedia.org/wiki/Johan_Cardon,www.kringla.nu
sv,Johan Cardon,http://www.kringla.nu/kringla/objekt?referens=Kulturen/objekt/213957,https://sv.wikipedia.org/wiki/Johan_Cardon,www.kringla.nu
sv,Johan Cardon,http://www.kringla.nu/kringla/objekt?referens=blm/item/100532,https://sv.wikipedia.org/wiki/Johan_Cardon,www.kringla.nu
sv,Johan Aureller den yngre,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000443533,https://sv.wikipedia.org/wiki/Johan_Aureller_den_yngre,www.kringla.nu
sv,Johan Aureller den yngre,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000440286,https://sv.wikipedia.org/wiki/Johan_Aureller_den_yngre,www.kringla.nu
sv,Johan Aureller den yngre,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000200155066,https://sv.wikipedia.org/wiki/Johan_Aureller_den_yngre,www.kringla.nu
sv,Johan Aureller den yngre,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000426484,https://sv.wikipedia.org/wiki/Johan_Aureller_den_yngre,www.kringla.nu
sv,Johan Joachim Streng,http://www.kringla.nu/kringla/objekt?referens=LSH/objects/19543,https://sv.wikipedia.org/wiki/Johan_Joachim_Streng,www.kringla.nu
sv,Användare:Janee/sandlåda 2,http://www.kringla.nu/kringla/sok?antal=96&sort=relevance&sida=1,https://sv.wikipedia.org/wiki/Användare:Janee/sandlåda_2,www.kringla.nu
sv,John Bauer,http://www.kringla.nu/kringla/objekt?referens=jlm/item/61758,https://sv.wikipedia.org/wiki/John_Bauer,www.kringla.nu
sv,Skarvyxa,http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/1189507,https://sv.wikipedia.org/wiki/Skarvyxa,www.kringla.nu
sv,Astrid Sampe,http://www.kringla.nu/kringla/objekt?referens=SLM/item/322020,https://sv.wikipedia.org/wiki/Astrid_Sampe,www.kringla.nu
sv,Astrid Sampe,http://www.kringla.nu/kringla/objekt?referens=jlm/item/56275,https://sv.wikipedia.org/wiki/Astrid_Sampe,www.kringla.nu
sv,Kjell Rosén (konstnär),http://www.kringla.nu/kringla/objekt?referens=SLM/item/275233,https://sv.wikipedia.org/wiki/Kjell_Rosén_(konstnär),www.kringla.nu
sv,Knut Hanqvist,http://www.kringla.nu/kringla/objekt?referens=SLM/item/274821,https://sv.wikipedia.org/wiki/Knut_Hanqvist,www.kringla.nu
sv,Lennart Iverus,http://www.kringla.nu/kringla/objekt?referens=SLM/item/330808,https://sv.wikipedia.org/wiki/Lennart_Iverus,www.kringla.nu
sv,Lennart Mörk,http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/152756,https://sv.wikipedia.org/wiki/Lennart_Mörk,www.kringla.nu
sv,Lennart Mörk,http://www.kringla.nu/kringla/objekt?referens=pm/photo/POST002238,https://sv.wikipedia.org/wiki/Lennart_Mörk,www.kringla.nu
sv,Liepmann Fränckel,http://www.kringla.nu/kringla/objekt?referens=nomu/object/NM0042223A-B,https://sv.wikipedia.org/wiki/Liepmann_Fränckel,www.kringla.nu
sv,Monica Edmondson,http://www.kringla.nu/kringla/objekt?referens=ajtte/objekt/716049,https://sv.wikipedia.org/wiki/Monica_Edmondson,www.kringla.nu
sv,Olle Petterson,http://www.kringla.nu/kringla/objekt?referens=upmu/photo/PS08602,https://sv.wikipedia.org/wiki/Olle_Petterson,www.kringla.nu
sv,Oscar Reutersvärd,http://www.kringla.nu/kringla/objekt?text=Oscar+Reutersv%C3%A4rd&antal=96&referens=HeM/objekt/168303,https://sv.wikipedia.org/wiki/Oscar_Reutersvärd,www.kringla.nu
sv,Oscar Reutersvärd,http://www.kringla.nu/kringla/objekt?text=Oscar+Reutersv%C3%A4rd&antal=96&referens=pm/object/POST055084,https://sv.wikipedia.org/wiki/Oscar_Reutersvärd,www.kringla.nu
sv,Ossian Elgström,http://www.kringla.nu/kringla/objekt?text=Ossian+Elgstr%C3%B6m&antal=96&referens=SMVK-EM/objekt/2772029,https://sv.wikipedia.org/wiki/Ossian_Elgström,www.kringla.nu
sv,Ossian Elgström,http://www.kringla.nu/kringla/objekt?referens=MM/objekt/404340,https://sv.wikipedia.org/wiki/Ossian_Elgström,www.kringla.nu
sv,Ossian Elgström,http://www.kringla.nu/kringla/objekt?referens=ajtte/bildarkiv/18714,https://sv.wikipedia.org/wiki/Ossian_Elgström,www.kringla.nu
sv,Paul Hoff,http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/164490,https://sv.wikipedia.org/wiki/Paul_Hoff,www.kringla.nu
sv,Per Englund,http://www.kringla.nu/kringla/objekt?referens=S-XLM/object/XLM17974,https://sv.wikipedia.org/wiki/Per_Englund,www.kringla.nu
sv,Rudolf Flink,http://www.kringla.nu/kringla/objekt?referens=vm/objekt/199761,https://sv.wikipedia.org/wiki/Rudolf_Flink,www.kringla.nu
sv,Rune Hagman,http://www.kringla.nu/kringla/objekt?referens=pm/photo/POST001920,https://sv.wikipedia.org/wiki/Rune_Hagman,www.kringla.nu
sv,Sigrid Blomberg,http://www.kringla.nu/kringla/objekt?text=Sigrid+Blomberg&antal=96&referens=raa/lamning/1a7dd54a-aab8-47f4-ba66-8c0fe517980b,https://sv.wikipedia.org/wiki/Sigrid_Blomberg,www.kringla.nu
sv,Sigrid Blomberg,http://www.kringla.nu/kringla/objekt?referens=nomu/object/NM0211096,https://sv.wikipedia.org/wiki/Sigrid_Blomberg,www.kringla.nu
sv,Sixten Lundbohm,http://www.kringla.nu/kringla/objekt?referens=SLM/item/275281,https://sv.wikipedia.org/wiki/Sixten_Lundbohm,www.kringla.nu
sv,Johan Aureller den äldre,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000443402,https://sv.wikipedia.org/wiki/Johan_Aureller_den_äldre,www.kringla.nu
sv,Johan Aureller den äldre,http://www.kringla.nu/kringla/objekt?text=Aureller&filter=thumbnailExists%3Dj&antal=96&sida=2&referens=raa/kmb/16000200094433,https://sv.wikipedia.org/wiki/Johan_Aureller_den_äldre,www.kringla.nu
sv,Tore Billing,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16001000544535,https://sv.wikipedia.org/wiki/Tore_Billing,www.kringla.nu
sv,Victor Axelson,http://www.kringla.nu/kringla/objekt?referens=SLM/item/275201,https://sv.wikipedia.org/wiki/Victor_Axelson,www.kringla.nu
sv,Wäinö Aaltonen,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000200108764,https://sv.wikipedia.org/wiki/Wäinö_Aaltonen,www.kringla.nu
