Språk,Wikipedia-sida,Extern länk,Wikipedia-länk,Domän,lang_code,lang_name,domain,wiki,year,legacy_dspace,status,error,elapsed,is_broken,failure_type
nn,Nicolas av Sverige,http://kulturnav.org/language/no/9c779aac-6499-4314-bcb5-55ea54df09e7,https://nn.wikipedia.org/wiki/Nicolas_av_Sverige,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.179015,True,hard_404
nn,Olof Skötkonung,http://kulturnav.org/language/no/751eb586-f645-461c-a5bb-83e5956e64a0,https://nn.wikipedia.org/wiki/Olof_Skötkonung,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.189903,True,hard_404
nn,Valdemar Birgersson av Sverige,http://kulturnav.org/language/no/adc21017-619f-4c6d-a95b-76e8c8138186,https://nn.wikipedia.org/wiki/Valdemar_Birgersson_av_Sverige,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.166439,True,hard_404
nn,Sigbjørn Steinarsson Helle,http://kulturnav.org/language/no/0bf81eaa-e3ac-423e-956e-56c4d308c1c9,https://nn.wikipedia.org/wiki/Sigbjørn_Steinarsson_Helle,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.179386,True,hard_404
nn,Karl Seip,http://kulturnav.org/language/no/a7c986da-b656-403b-8560-4d995b3e3879,https://nn.wikipedia.org/wiki/Karl_Seip,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.181604,True,hard_404
nn,Rolv Laache,http://kulturnav.org/language/no/153a1fe3-e9e0-4a33-856d-fefee9958e60,https://nn.wikipedia.org/wiki/Rolv_Laache,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.183685,True,hard_404
nn,Didrik Cappelen,http://kulturnav.org/language/no/6fd84a2d-3847-47b1-9a0b-5205919a272e,https://nn.wikipedia.org/wiki/Didrik_Cappelen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,2059,False,404.0,,0.222221,True,hard_404
nn,Thrond Sjursen Haukenæs,http://kulturnav.org/language/no/8be6cc62-7971-4e50-a08a-eb3d78bf463f,https://nn.wikipedia.org/wiki/Thrond_Sjursen_Haukenæs,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.169998,True,hard_404
nn,Morten Bing,http://kulturnav.org/language/no/21da99d8-784b-4088-8c32-c116a367c0ba,https://nn.wikipedia.org/wiki/Morten_Bing,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.182396,True,hard_404
nn,Liv Hilde Boe,http://kulturnav.org/language/no/ef215593-249f-454c-87c0-4d03f7990885,https://nn.wikipedia.org/wiki/Liv_Hilde_Boe,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.177479,True,hard_404
nn,Jon Birger Østby,http://kulturnav.org/language/no/afdc6c60-f4e0-4d59-94d7-8f87e148e8a4,https://nn.wikipedia.org/wiki/Jon_Birger_Østby,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.193041,True,hard_404
nn,Einar Larsen Reed,http://kulturnav.org/language/no/f24029ba-ef0c-48c8-a64e-9802fefea54c,https://nn.wikipedia.org/wiki/Einar_Larsen_Reed,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.186533,True,hard_404
nn,Aasulv Eivindson Lande,http://kulturnav.org/language/no/3c1cb175-b154-4b82-b048-9da991fa3397,https://nn.wikipedia.org/wiki/Aasulv_Eivindson_Lande,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180999,True,hard_404
nn,Jacob von der Lippe,http://kulturnav.org/language/no/81a2f78a-e11a-4b5b-9fcf-dc060264f723,https://nn.wikipedia.org/wiki/Jacob_von_der_Lippe,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.185261,True,hard_404
nn,Svend Foyn,http://kulturnav.org/language/no/5ef31e73-16af-4269-95d0-0726af942a98,https://nn.wikipedia.org/wiki/Svend_Foyn,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,1.195405,True,hard_404
nn,Nicolai Hanson,http://kulturnav.org/language/no/2f6b90f9-11fd-40da-a608-2279b4979e19,https://nn.wikipedia.org/wiki/Nicolai_Hanson,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.174473,True,hard_404
nn,Axel Heiberg,http://kulturnav.org/language/no/ea2ec754-ba2e-4fb8-bdf5-a8a1874658c1,https://nn.wikipedia.org/wiki/Axel_Heiberg,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180948,True,hard_404
nn,Anton K.H. Jakobsen,http://kulturnav.org/language/no/38bb0e5f-e8b6-4dce-8d58-516f9ed09061,https://nn.wikipedia.org/wiki/Anton_K.H._Jakobsen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.17874,True,hard_404
nn,Finn Lützow-Holm,http://kulturnav.org/language/no/3ca0881c-7e88-462a-96bd-de87ff168431,https://nn.wikipedia.org/wiki/Finn_Lützow-Holm,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.187091,True,hard_404
nn,Olav Orheim,http://kulturnav.org/language/no/d93e5e58-80ab-4478-9d59-5acd632aa382,https://nn.wikipedia.org/wiki/Olav_Orheim,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.183115,True,hard_404
nn,Cecilie Skog,http://kulturnav.org/language/no/edef74d3-7c81-40db-9193-e089cd274731,https://nn.wikipedia.org/wiki/Cecilie_Skog,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.174757,True,hard_404
nn,Petter Sørlle,http://kulturnav.org/language/no/ed15bb17-4025-4a36-a75e-8909972bb877,https://nn.wikipedia.org/wiki/Petter_Sørlle,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.176513,True,hard_404
nn,Elle-Máijá Tailfeathers,http://kulturnav.org/language/no/a7e98ee2-ffd7-4882-b7ff-d9646515fa0c,https://nn.wikipedia.org/wiki/Elle-Máijá_Tailfeathers,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.189293,True,hard_404
nn,John Lie,http://kulturnav.org/language/no/ca42e354-32f9-418a-a848-81ea094c088a,https://nn.wikipedia.org/wiki/John_Lie,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.18715,True,hard_404
nn,Johann Ambrosius Bach,http://kulturnav.org/language/no/48cc71ca-0bf1-4dd3-af06-afa8b829317d,https://nn.wikipedia.org/wiki/Johann_Ambrosius_Bach,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.185782,True,hard_404
nn,Den norske kyrkja,http://kulturnav.org/language/no/8dd766fe-9cc2-40a7-be7e-919dd126dcf4,https://nn.wikipedia.org/wiki/Den_norske_kyrkja,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.170377,True,hard_404
nn,Adresseavisen,http://kulturnav.org/language/no/afd25feb-2205-404c-bab3-a07384eccfd0,https://nn.wikipedia.org/wiki/Adresseavisen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.224943,True,hard_404
nn,Agderposten,http://kulturnav.org/language/no/3543af48-b186-4912-8ad7-21fc3f162a85,https://nn.wikipedia.org/wiki/Agderposten,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.177803,True,hard_404
nn,Altaposten,http://kulturnav.org/language/no/389764c8-7141-4bbc-b669-489bc8b18ba3,https://nn.wikipedia.org/wiki/Altaposten,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.183982,True,hard_404
nn,Andøyposten,http://kulturnav.org/language/no/9b92a8bd-0569-4605-b73e-84af61d38348,https://nn.wikipedia.org/wiki/Andøyposten,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180109,True,hard_404
nn,Arbeidets Rett,http://kulturnav.org/language/no/4cb8da34-b8d3-420f-8f23-cb0e0f20f155,https://nn.wikipedia.org/wiki/Arbeidets_Rett,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.181277,True,hard_404
nn,Aschehoug,http://kulturnav.org/language/no/af04948a-6519-4412-a7bb-b36908b8e0fb,https://nn.wikipedia.org/wiki/Aschehoug,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.182895,True,hard_404
nn,Aura Avis,http://kulturnav.org/language/no/9b7d348f-1a1f-421d-9ccb-42cbd4fc0ec7,https://nn.wikipedia.org/wiki/Aura_Avis,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.162167,True,hard_404
nn,Bessheim fjellstue,http://kulturnav.org/language/no/97cdcce8-17df-4260-9fe3-af9c83a6740f,https://nn.wikipedia.org/wiki/Bessheim_fjellstue,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.179113,True,hard_404
nn,Blaafarveværket,http://kulturnav.org/language/no/fefb38e6-b1dc-4e0d-aed1-ec7dfdf5e428,https://nn.wikipedia.org/wiki/Blaafarveværket,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.186414,True,hard_404
nn,Boliden Odda AS,http://kulturnav.org/language/no/2894c604-894f-4e3e-b566-9a8a594c0dd9,https://nn.wikipedia.org/wiki/Boliden_Odda_AS,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.17651,True,hard_404
nn,ConocoPhillips,http://kulturnav.org/language/no/2f1af485-dd1c-4160-a91e-74020f8028fc,https://nn.wikipedia.org/wiki/ConocoPhillips,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.17964,True,hard_404
nn,Dagsavisen,http://kulturnav.org/language/no/07840f84-1437-4dc8-b40d-adf34892e315,https://nn.wikipedia.org/wiki/Dagsavisen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180033,True,hard_404
nn,Dalane Tidende,http://kulturnav.org/language/no/9c3f2736-8c92-43c6-83e0-35afd845643c,https://nn.wikipedia.org/wiki/Dalane_Tidende,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.179749,True,hard_404
nn,Det Norske Teatret,http://kulturnav.org/language/no/5fe90cc7-2f1b-444a-bc09-97764cccc413,https://nn.wikipedia.org/wiki/Det_Norske_Teatret,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.188716,True,hard_404
nn,Det Stavangerske Dampskibsselskab,http://kulturnav.org/language/no/2764b30d-a755-4afe-accc-31cb70d8788f,https://nn.wikipedia.org/wiki/Det_Stavangerske_Dampskibsselskab,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.177639,True,hard_404
nn,Elkem,http://kulturnav.org/language/no/f2899524-defb-4923-b6cf-7b127034a2ad,https://nn.wikipedia.org/wiki/Elkem,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.177393,True,hard_404
nn,Flyktninghjelpen,http://kulturnav.org/language/no/0ee37984-b48b-4f24-bba4-34f185a1160a,https://nn.wikipedia.org/wiki/Flyktninghjelpen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.193829,True,hard_404
nn,Kautokeino bygdetun,http://kulturnav.org/language/no/b9e0e43f-ea3b-492b-a39f-360d9e9838d6,https://nn.wikipedia.org/wiki/Kautokeino_bygdetun,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.187078,True,hard_404
nn,Gyldendal Norsk Forlag,http://kulturnav.org/language/no/ea00d4ea-294b-400e-bbc9-a2ac359c301a,https://nn.wikipedia.org/wiki/Gyldendal_Norsk_Forlag,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.166902,True,hard_404
nn,Haukeland universitetssjukehus,http://kulturnav.org/language/no/7b7e32b1-0a9b-46c3-b4c9-0c0654a66212,https://nn.wikipedia.org/wiki/Haukeland_universitetssjukehus,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180682,True,hard_404
nn,Havforskingsinstituttet,http://kulturnav.org/language/no/86b2448b-0718-459f-acc7-2ea805c94f26,https://nn.wikipedia.org/wiki/Havforskingsinstituttet,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.183345,True,hard_404
nn,Helgelendingen,http://kulturnav.org/language/no/0c04efbe-839e-4fc5-9366-c205613e0418,https://nn.wikipedia.org/wiki/Helgelendingen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,2056,False,404.0,,0.177164,True,hard_404
nn,Kristeleg Folkeparti,http://kulturnav.org/language/no/440b3f7c-3b48-4bce-8343-c381a89f9a8c,https://nn.wikipedia.org/wiki/Kristeleg_Folkeparti,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.186041,True,hard_404
nn,Avisa Lindesnes,http://kulturnav.org/language/no/bdf5b9c3-8c79-4dfd-a0e5-9bb6223f0314,https://nn.wikipedia.org/wiki/Avisa_Lindesnes,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.173011,True,hard_404
nn,Morgenbladet,http://kulturnav.org/language/no/3ed0dfbe-75c7-4b7b-9a21-6fa4ac035fa2,https://nn.wikipedia.org/wiki/Morgenbladet,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.184773,True,hard_404
nn,Avisa Nordlys,http://kulturnav.org/language/no/e0d4c7d8-c714-467c-8bb2-450dc30cff51,https://nn.wikipedia.org/wiki/Avisa_Nordlys,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.16892,True,hard_404
nn,Noregs geologiske undersøking,http://kulturnav.org/language/no/503471d1-3077-4808-9351-549d7f996e0d,https://nn.wikipedia.org/wiki/Noregs_geologiske_undersøking,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.185616,True,hard_404
nn,Norrønafly,http://kulturnav.org/language/no/f5175ce2-aabc-4b09-a19d-93f65f90d231,https://nn.wikipedia.org/wiki/Norrønafly,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.179147,True,hard_404
nn,Norske Skog,http://kulturnav.org/language/no/07e840a7-3292-4acb-b47d-f9af630a009e,https://nn.wikipedia.org/wiki/Norske_Skog,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.178719,True,hard_404
nn,Norsk Polarinstitutt,http://kulturnav.org/language/no/3ccf0e4d-2e2b-451b-bfdd-71d236325ccc,https://nn.wikipedia.org/wiki/Norsk_Polarinstitutt,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.183814,True,hard_404
nn,Oslo Nye Teater,http://kulturnav.org/language/no/c60ad7f4-f323-474a-a9e0-66743e211e04,https://nn.wikipedia.org/wiki/Oslo_Nye_Teater,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.163882,True,hard_404
nn,Scanpix,http://kulturnav.org/language/no/8af08cce-8ceb-4b5b-b248-84f2d666d134,https://nn.wikipedia.org/wiki/Scanpix,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.182944,True,hard_404
nn,Sør-Norge Aluminium AS,http://kulturnav.org/language/no/369fddde-2031-4e01-a3fb-76cce000cdb4,https://nn.wikipedia.org/wiki/Sør-Norge_Aluminium_AS,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,2031,False,404.0,,0.17149,True,hard_404
nn,Tide,http://kulturnav.org/language/no/0e3f0ae7-1a95-4522-b5cf-311d78b63e50,https://nn.wikipedia.org/wiki/Tide,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.182225,True,hard_404
nn,Ulstein Group,http://kulturnav.org/language/no/337a9ac4-e943-43c9-805f-9931ade42405,https://nn.wikipedia.org/wiki/Ulstein_Group,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.179734,True,hard_404
nn,Østlands-Posten AS,http://kulturnav.org/language/no/1c7a3feb-bb04-4878-8142-7cf81c5c0429,https://nn.wikipedia.org/wiki/Østlands-Posten_AS,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.170951,True,hard_404
nn,Østlendingen,http://kulturnav.org/language/no/2176b569-01e9-4e74-a28f-b17c48f2a05f,https://nn.wikipedia.org/wiki/Østlendingen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.17988,True,hard_404
nn,Solbergfossbanen,http://kulturnav.org/language/no/5d96f30f-b34a-4e49-92c5-224d2709c7f8,https://nn.wikipedia.org/wiki/Solbergfossbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180178,True,hard_404
nn,Bergensbanen,http://kulturnav.org/language/no/ea509816-5738-4051-9c81-7897863f6f10,https://nn.wikipedia.org/wiki/Bergensbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.18564,True,hard_404
nn,Vossabanen,http://kulturnav.org/language/no/d6a558af-d1d0-41d2-b5b4-dfe16ef1622d,https://nn.wikipedia.org/wiki/Vossabanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180503,True,hard_404
nn,Trondhjem–Størenbanen,http://kulturnav.org/language/no/a56dfe24-b602-458d-992c-a4ce5c621708,https://nn.wikipedia.org/wiki/Trondhjem–Størenbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.171762,True,hard_404
nn,Drammenbanen,http://kulturnav.org/language/no/b33a0ef1-992c-436b-b054-0743b6d7799d,https://nn.wikipedia.org/wiki/Drammenbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.184859,True,hard_404
nn,Dunderlandsbanen,http://kulturnav.org/language/no/2d3e8812-1a9e-4e15-a9cf-01479ac99a0e,https://nn.wikipedia.org/wiki/Dunderlandsbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.184251,True,hard_404
nn,Flekkefjordbanen,http://kulturnav.org/language/no/04f6dbb6-4fb1-4d20-8faf-d3f336b5b3c1,https://nn.wikipedia.org/wiki/Flekkefjordbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.183023,True,hard_404
nn,Flåmsbana,http://kulturnav.org/language/no/e7337cbf-5474-4b10-b80c-36f1d6f9cecf,https://nn.wikipedia.org/wiki/Flåmsbana,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.192851,True,hard_404
nn,Gardermobanen,http://kulturnav.org/language/no/1857b99a-8b2b-4e5a-9d5c-5e4290045438,https://nn.wikipedia.org/wiki/Gardermobanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.184905,True,hard_404
nn,Gjøvikbanen,http://kulturnav.org/language/no/f022a69a-e929-492d-8316-0ba5d95ef244,https://nn.wikipedia.org/wiki/Gjøvikbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.182331,True,hard_404
nn,Alnabanen,http://kulturnav.org/language/no/c89dcee4-e4f9-4fa8-8202-959b8aed8c3f,https://nn.wikipedia.org/wiki/Alnabanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.163923,True,hard_404
nn,Loenga–Alnabrulinja,http://kulturnav.org/language/no/661f755a-43b0-4665-95f8-e4f208bc637e,https://nn.wikipedia.org/wiki/Loenga–Alnabrulinja,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.183195,True,hard_404
nn,Grimstadbanen,http://kulturnav.org/language/no/0a6c497c-79c0-48e4-9fbe-c3097b7833d0,https://nn.wikipedia.org/wiki/Grimstadbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180679,True,hard_404
nn,Hardangerbana,http://kulturnav.org/language/no/16176b7b-185a-432d-ae43-50f111464e00,https://nn.wikipedia.org/wiki/Hardangerbana,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.176849,True,hard_404
nn,Holmestrand–Vittingfossbanen,http://kulturnav.org/language/no/f99b8300-25b2-4188-855c-c02c6eead30f,https://nn.wikipedia.org/wiki/Holmestrand–Vittingfossbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.182529,True,hard_404
nn,Hortenlinja,http://kulturnav.org/language/no/a28cebc3-6369-4fc7-975a-ead3eb96ced0,https://nn.wikipedia.org/wiki/Hortenlinja,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.163271,True,hard_404
nn,Hovedbanen,http://kulturnav.org/language/no/511cdda7-c1d6-4a71-9179-f3bb7e1d0468,https://nn.wikipedia.org/wiki/Hovedbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.184742,True,hard_404
nn,Kongsvingerbanen,http://kulturnav.org/language/no/070b6593-80a8-4977-a73e-c2f8b1b32b1a,https://nn.wikipedia.org/wiki/Kongsvingerbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.17766,True,hard_404
nn,Kragerøbanen,http://kulturnav.org/language/no/e7868d9d-416b-4662-a23f-0e0b24415bbc,https://nn.wikipedia.org/wiki/Kragerøbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.18185,True,hard_404
nn,Krøderbanen,http://kulturnav.org/language/no/9b66a80b-c968-4dbe-b9ca-191f09d38c24,https://nn.wikipedia.org/wiki/Krøderbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.186906,True,hard_404
nn,Lierbanen,http://kulturnav.org/language/no/f7474783-df9e-4094-abe2-36421e7bf53a,https://nn.wikipedia.org/wiki/Lierbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180235,True,hard_404
nn,Lillesand–Flaksvandbanen,http://kulturnav.org/language/no/358b7f9b-fc8d-4dba-b004-2dd2c14415eb,https://nn.wikipedia.org/wiki/Lillesand–Flaksvandbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.183324,True,hard_404
nn,Meråkerbanen,http://kulturnav.org/language/no/6f02188f-454c-498f-87e3-cb4553904c1b,https://nn.wikipedia.org/wiki/Meråkerbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.172524,True,hard_404
nn,Namsosbanen,http://kulturnav.org/language/no/67ee249f-9cb2-46c4-ae74-f429a6f156d9,https://nn.wikipedia.org/wiki/Namsosbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.181473,True,hard_404
nn,Nordlandsbanen,http://kulturnav.org/language/no/2b86fe5d-dedd-445a-99e3-875d6e029844,https://nn.wikipedia.org/wiki/Nordlandsbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180084,True,hard_404
nn,Numedalsbanen,http://kulturnav.org/language/no/5d73ac8a-f6d5-495a-9297-807d06af3cb0,https://nn.wikipedia.org/wiki/Numedalsbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.198589,True,hard_404
nn,Ofotbanen,http://kulturnav.org/language/no/4378cc24-a1f9-441b-8ad8-01088267f282,https://nn.wikipedia.org/wiki/Ofotbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.185763,True,hard_404
nn,Randsfjordbanen,http://kulturnav.org/language/no/101f8d03-15ef-4bee-ab78-f07cec3e7c99,https://nn.wikipedia.org/wiki/Randsfjordbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.173491,True,hard_404
nn,Raumabana,http://kulturnav.org/language/no/e15da78d-7b39-47fd-b7c3-a6b3ffee1978,https://nn.wikipedia.org/wiki/Raumabana,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,1978,False,404.0,,0.183847,True,hard_404
nn,Rjukanbanen,http://kulturnav.org/language/no/4f2dc2b8-6636-4e2f-9b30-79ed65e19c7f,https://nn.wikipedia.org/wiki/Rjukanbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.181303,True,hard_404
nn,Rørosbanen,http://kulturnav.org/language/no/d0e278dc-28ce-477d-922a-7ddda6cdd643,https://nn.wikipedia.org/wiki/Rørosbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.180695,True,hard_404
nn,Røykenvikbanen,http://kulturnav.org/language/no/f52f2939-9070-402b-a765-45abc5d38c2f,https://nn.wikipedia.org/wiki/Røykenvikbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.185131,True,hard_404
nn,Setesdalsbanen,http://kulturnav.org/language/no/23c0234c-4030-4e06-b4ee-5919bbf0fae3,https://nn.wikipedia.org/wiki/Setesdalsbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.178195,True,hard_404
nn,Skreiabanen,http://kulturnav.org/language/no/8cdcf129-9d14-46fc-ad56-05aa34ae30ed,https://nn.wikipedia.org/wiki/Skreiabanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.16936,True,hard_404
nn,Sperillbanen,http://kulturnav.org/language/no/44ac2291-85eb-4f4b-ae44-c6f0861016f8,https://nn.wikipedia.org/wiki/Sperillbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.181442,True,hard_404
nn,Stavne–Leangenbanen,http://kulturnav.org/language/no/3859d330-8884-4006-8fcf-88aec290d5ec,https://nn.wikipedia.org/wiki/Stavne–Leangenbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.185013,True,hard_404
nn,Sulitjelmabanen,http://kulturnav.org/language/no/58c9c1a6-5df5-4c1a-9668-a55ab2469326,https://nn.wikipedia.org/wiki/Sulitjelmabanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.175285,True,hard_404
nn,Kirkenes–Bjørnevatnbanen,http://kulturnav.org/language/no/e2af9447-dba6-44c7-a281-7144cc738c4e,https://nn.wikipedia.org/wiki/Kirkenes–Bjørnevatnbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.228681,True,hard_404
nn,Jærbanen,http://kulturnav.org/language/no/154e83a4-b1da-4581-8b45-98de926d90e0,https://nn.wikipedia.org/wiki/Jærbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.190907,True,hard_404
nn,Sørlandsbanen,http://kulturnav.org/language/no/393a9c33-1271-46b5-aa04-4027fb63546c,https://nn.wikipedia.org/wiki/Sørlandsbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.181902,True,hard_404
nn,Tinnosbanen,http://kulturnav.org/language/no/0c8e1874-bdd5-43c8-b326-222402b709fb,https://nn.wikipedia.org/wiki/Tinnosbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.182792,True,hard_404
nn,Treungenbanen,http://kulturnav.org/language/no/0239730c-720d-4068-a9f2-d0acd0fbd258,https://nn.wikipedia.org/wiki/Treungenbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.172367,True,hard_404
nn,Tønsberg–Eidsfossbanen,http://kulturnav.org/language/no/c1cd12f5-5c36-4d0c-b298-29d82e430e3e,https://nn.wikipedia.org/wiki/Tønsberg–Eidsfossbanen,kulturnav.org,nn,norsk nynorsk,kulturnav.org,,,False,404.0,,0.181766,True,hard_404
