"19512797","Skeppsholmskyrkan eller Karl Johans kyrka i Stockholm och dess föregångare : konsthistoriskt inventarium","1942","","Stockholm : Generalstabens litografiska anstalts förl","Wollin, Nils G., 1892-1964","6898","Skeppsholmskyrkan eller Karl Johans kyrka i Stockholm och dess föregångare"
"19512907","Kyrkorna i Mora : Mora tingslag, Dalarna","1984","['9171926372 (invalid)', '9171926380 (invalid)']","Stockholm : Almqvist & Wiksell international","Bergman, Mats, 1950-2000","7042","Kyrkorna i Mora"
"19512803","Kyrkor i Lina ting : konsthistoriskt inventarium","1947","","","","6906","Kyrkor i Lina ting"
"19512963","Kungälvs kyrkor : inlands södre härad, Bohuslän","1969","","Stockholm","Aasma, Karin, 1926-","6977","Kungälvs kyrkor"
"19512896","Hjorthagens kyrka","1980","9174020897 (invalid)","Stockholm : Almqvist & Wiksell international","Johansson, Bengt O. H., 1934-","7027","Hjorthagens kyrka"
"19512880","Oscarskyrkan : Stockholm","1975","9171922180 (invalid)","Stockholm : Almqvist & Wiksell","Malmström, Krister, 1940-","7005","Oscarskyrkan"
"19512985","Hejde setting","1942","","","","6899","Hejde setting"
"19512775","Kyrkor i Väddö och Häverö skeppslag : konsthistoriskt inventarium","1918","","Stockholm : Norstedt","Asplund, Karl, 1890-1978","6853","Kyrkor i Väddö och Häverö skeppslag"
"19512777","Kyrkor i Långhundra härad : norra delen : konsthistoriskt inventarium","1921","","Stockholm : Svenska teknologföreningen","Billow, Anders, 1890-1964","6857","Kyrkor i Långhundra härad"
"19512809","Kyrkor i Långhundra härad : södra delen : konsthistoriskt inventarium","1952","","Stockholm : Generalstabens litografiska anstalt","Billow, Anders, 1890-1964","6912","Kyrkor i Långhundra härad"
"19512817","Kyrkor i Frösåkers härad : södra delen : konsthistoriskt inventarium","1956","","Stockholm : Generalstabens litografiska anstalt","Bohrn, Erik, 1906-1993","6920","Kyrkor i Frösåkers härad"
"19512816","Kyrkor i Frösåkers härad : norra delen : konsthistoriskt inventarium","1955","","Stockholm : Generalstabens litografiska anstalt","Bohrn, Erik, 1906-1993","6919","Kyrkor i Frösåkers härad"
"19512978","Kyrkor i Danderyds skeppslag : konsthistoriskt inventarium","1918","","Stockholm : Norstedt","Brandel, Sven","6852","Kyrkor i Danderyds skeppslag"
"19512823","Kyrkor i Sollentuna härad : norra delen : konsthistoriskt inventarium","1958","","Stockholm : Generalstabens litografiska anstalt","Curman, Gunilla, 1912-1969","6927","Kyrkor i Sollentuna härad"
"19512812","Kyrkor i Närdinghundra härad : östra delen : konsthistoriskt inventarium","1953","","Stockholm : Generalstabens litografiska anstalt","Erichs, Malte 1888-1966","6915","Kyrkor i Närdinghundra härad"
"19512811","Kyrkor i Närdinghundra härad : västra delen : konsthistoriskt inventarium","1953","","Stockholm : Generalstabens litografiska anstalt","Erichs, Malte 1888-1966","6914","Kyrkor i Närdinghundra härad"
"19512814","Kyrkor i Vallentuna härad : västra delen : konsthistoriskt inventarium","1954","","Stockholm : Generalstabens litografiska anstalt","Henschen Ingvar, Ingegerd, 1890-1986","6917","Kyrkor i Vallentuna härad"
"19512813","Kyrkor i Vallentuna härad : östra delen : konsthistoriskt inventarium","1953","","Stockholm : Generalstabens litografiska anst","Henschen Ingvar, Ingegerd, 1890-1986","6916","Kyrkor i Vallentuna härad"
"19512980","Kyrkor i Seminghundra härad : konsthistoriskt inventarium","1919","","Stockholm : Norstedt","Josephson, Ragnar, 1891-1966","6856","Kyrkor i Seminghundra härad"
"19512976","Kyrkor i Erlinghundra härad : konsthistoriskt inventarium","1912","","Stockholm","","6846","Kyrkor i Erlinghundra härad"
"19512986","Kyrkor i Värmdö skeppslag : konsthistoriskt inventarium","1949","","Stockholm : Generalstabens litografiska anstalt","","6907","Kyrkor i Värmdö skeppslag"
"19512849","Karls kyrkoruin i Uppland","1967","","Stockholm : Generalstabens litografiska anstalt","Norberg, Rune, 1906-1977","6958","Karls kyrkoruin i Uppland"
"19512987","Kyrkor i Bro härad : konsthistoriskt inventarium","1956","","Stockholm : Generalstabens litografiska anstalt","Tuulse, Armin, 1907-1977","6921","Kyrkor i Bro härad"
"19512815","Kyrkor i Färentuna härad : västra delen : konsthistoriskt inventarium","1954","","Stockholm : Generalstabens litografiska anst","Tuulse, Armin, 1907-1977","6918","Kyrkor i Färentuna härad"
"19512818","Kyrkor i Färentuna härad : mellersta delen : konsthistoriskt inventarium","1956","","Stockholm : Generalstabens litografiska anstalt","Tuulse, Armin, 1907-1977","6922","Kyrkor i Färentuna härad"
"19512820","Kyrkor i Färentuna härad : östra delen : konsthistoriskt inventarium","1957","","Stockholm : Generalstabens litografiska anstalt","Tuulse, Armin, 1907-1977","6924","Kyrkor i Färentuna härad"
"19512833","Kyrkor i Håbo härad : södra delen : konsthistoriskt inventarium","1962","","Stockholm : Generalstabens litografiska anst","Tuulse, Armin, 1907-1977","6939","Kyrkor i Håbo härad"
"19512822","Kyrkor i Sollentuna härad : södra delen : konsthistoriskt inventarium","1958","","Stockholm : Generalstabens litografiska anstalt","Tuulse, Armin, 1907-1977","6926","Kyrkor i Sollentuna härad"
"19512836","Kyrkor i Uppland : Håbo härad : mellersta delen : konsthistoriskt inventarium","1963","","Stockholm : Generalstabens litografiska anst","Tuulse, Armin, 1907-1977","6943","Kyrkor i Uppland"
"19512806","Kyrkor i Åkers skeppslag : konsthistoriskt inventarium","1950","","Stockholm : Generalstabens litografiska anstalt","Vennberg, Erik, 1886-1937","6909","Kyrkor i Åkers skeppslag"
"19512846","Estuna och Söderby-Karls kyrkor i Uppland","1966","","Stockholm : Generalstabens litografiska anstalt","Wilcke-Lindqvist, Ingeborg, 1891-1974","6955","Estuna och Söderby-Karls kyrkor i Uppland"
"19512796","Kyrkor i Bro och Vätö skeppslag : konsthistoriskt inventarium","1940","","Stockholm : Generalstabens litografiska anstalt","Wilcke-Lindqvist, Ingeborg, 1891-1974","6895","Kyrkor i Bro och Vätö skeppslag"
"19512800","Kyrkor i Frötuna och Länna skeppslag : konsthistoriskt inventarium","1945","","Stockholm : Generalstabens litografiska anstalt","Wilcke-Lindqvist, Ingeborg, 1891-1974","6903","Kyrkor i Frötuna och Länna skeppslag"
"19512827","Kyrkor i Lyhundra härad : sydvästra delen : konsthistoriskt inventarium","1961","","Stockholm : Generalstabens litografiska anst","Wilcke-Lindqvist, Ingeborg, 1891-1974","6933","Kyrkor i Lyhundra härad"
"19512821","Kyrkor i Sjuhundra härad : nordöstra delen : konsthistoriskt inventarium","1958","","Stockholm : Generalstabens litografiska anstalt","Wilcke-Lindqvist, Ingeborg, 1891-1974","6925","Kyrkor i Sjuhundra härad"
"19512819","Kyrkor i Sjuhundra härad : sydvästra delen : konsthistoriskt inventarium","1956","","Stockholm : Generalstabens litografiska anstalt","Wilcke-Lindqvist, Ingeborg, 1891-1974","6923","Kyrkor i Sjuhundra härad"
"19512927","Dragsmarks och Bokenäs kyrkor : Lane härad, Bohuslän","1994","9171929207 (invalid)","Stockholm : Almqvist & Wiksell International","Aasma, Karin, 1926-","7063","Dragsmarks och Bokenäs kyrkor"
"19512951","Kyrkor i Medelsta härad","1932","","Stockholm : Svenska bokhandelscentralen","Anderson, William, 1879-1939","6881","Kyrkor i Medelsta härad"
"19512948","Kyrkor i Östra Härad","1926","","Stockholms : Svenska Bokhandelscentralen","Anderson, William, 1879-1939","6867","Kyrkor i Östra Härad"
"19512917","Arby kyrka : Södra Möre härad, Småland","1989","9171927530 (invalid)","Stockholm : Almqvist & Wiksell International","Andersson, Karin, 1937-","7052","Arby kyrka"
"19512952","Gästriklands landskyrkor","1936","","Stockholm","Andrén, Erik, 1904-1984","6889","Gästriklands landskyrkor"
"19512791","Gävle stads kyrkor : konsthistoriskt inventarium","1932","","Stockholm : Svenska bokhandelscentralen","Andrén, Erik, 1904-1984","6884","Gävle stads kyrkor"
"19512966","Kiruna kyrka : Lappland band I:1","1973","","Stockholm : Almqvist & Wiksell","Bedoire, Fredric, 1945-","6998","Kiruna kyrka"
"19512915","Floda kyrka : Oppunda härad, Södermanland","1988","9171927336 (invalid)","Stockholm : Almqvist & Wiksell International","Bennett, Robert, 1942-","7050","Floda kyrka"
"19512914","Lima och Transtrands kyrkor : Malungs tingslag, Dalarna","1988","['917192759 (invalid)', '9171927581 (invalid)']","Stockholm : Almqvist & Wiksell International","Bergman, Mats, 1950-2000","7049","Lima och Transtrands kyrkor"
"19512776","Kyrkor i Falu domsagas norra tingslag : Konsthistoriskt inventarium","1920","","Stockholm : Norstedt","Boëthius, Gerda, 1890-1961","6854","Kyrkor i Falu domsagas norra tingslag"
"19512789","Kyrkor i Falu domsagas södra tingslag : konsthistoriskt inventarium","1932","","Stockholm","Boëthius, Gerda, 1890-1961","6882","Kyrkor i Falu domsagas södra tingslag"
"19512774","Kyrkor i Leksands och Gagnefs tingslag : konsthistoriskt inventarium","1916","","Stockholm : Norstedt","Boëthius, Gerda, 1890-1961","6851","Kyrkor i Leksands och Gagnefs tingslag"
"19512871","Kyrkor i Närke","1972","9171920277 (invalid)","Stockholm : Almqvist & Wiksell","Bonnier, Ann Catherine, 1942-","6992","Kyrkor i Närke"
"19512868","Föra kyrkor","1972","","Stockholm : Almqvist & Wiksell","Boström, Ragnhild, 1917-2016","6987","Föra kyrkor"
"19512851","Högby kyrkor : Åkerbo härad, Öland","1968","","Stockholm : Almqvist & Wiksell","Boström, Ragnhild, 1917-2016","6964","Högby kyrkor"
"19512844","Kyrkor på Öland : inledning : översikt av de skriftliga källorna","1966","","Stockholm","Boström, Ragnhild, 1917-2016","6953","Kyrkor på Öland"
"19512857","Källa kyrkor","1969","","Stockholm : Almqvist & Wiksell","Boström, Ragnhild, 1917-2016","6973","Källa kyrkor"
"19512058","Mörbylånga kyrkor : Algutsrums härad, Öland","1997","['9172090871 (invalid)', '917209088 (invalid)']","Stockholm : Riksantikvarieämbetet","Boström, Ragnhild, 1917-2016.","7067","Mörbylånga kyrkor"
"19512913","Resmo kyrka : Algutsrums härad, Öland","1988","['9171926879 (invalid)', '9171926887 (invalid)']","Stockholm : Almqvist & Wiksell International","Boström, Ragnhild, 1917-2016.","7048","Resmo kyrka"
"19512967","Botkyrka kyrka : Södermanland","1975","9171922342 (invalid)","Stockholm : Almqvist & Wiksell","","7006","Botkyrka kyrka"
"19512773","Västergötland.","1914","","Stockholm : Norstedt","Fischer, Ernst, 1890-1980","6849","['Västergötland', 'Västergötland.']"
"19512918","Jäders kyrka : Österrekarne härad, Södermanland","1989","9171927573 (invalid)","Stockholm : Almqvist & Wiksell International","Flodin, Barbro, 1933-","7053","Jäders kyrka"
"19512931","Nederluleå kyrka : Norrbotten","1998","917209124 (invalid)","Stockholm : Riksantikvarieämbetet","Flodin, Barbro, 1933-","7068","Nederluleå kyrka"
"19512935","Generalregister till Blekinge band I-V.","1965","","Stockholm : Generalstabens litografiska anst","","6951","Generalregister till Blekinge band I-V."
"19512991","Växjö domkyrka : Växjö, Småland band IV:1","1970","","Stockholm : Almqvist & Wiksell","Gustafsson, Evald, 1927-1993","6981","Växjö domkyrka"
"19512830","Kyrkor i Svegs tingslag : nordvästra delen : konsthistoriskt inventarium","1961","","Stockholm : Generalstabens litografiska anst","Hamberg, Per Gustaf, 1913-1978","6936","Kyrkor i Svegs tingslag"
"19512840","Kyrkor i Svegs tingslag : södra delen : konsthistoriskt inventarium","1965","","Stockholm : Generalstabens litografiska anst","Hamberg, Per Gustaf, 1913-1978","6948","Kyrkor i Svegs tingslag"
"19512843","Kyrkor i Svegs tingslag : östra delen : konsthistoriskt inventarium","1966","","Stockholm : Generalstabens litografiska anst","Hamberg, Per Gustaf, 1913-1978","6952","Kyrkor i Svegs tingslag"
"19512798","Gustav Vasa kyrka i Stockholm : konsthistoriskt inventarium","1943","","Stockholm : Generalstabens litografiska anstalt","Hedlund, Samuel, 1896-","6900","Gustav Vasa kyrka i Stockholm"
"19512831","Kyrkor i Glanshammars härad : sydvästra delen : konsthistoriskt inventarium","1961","","Stockholm : Generalstabens litografiska anst","","6937","Kyrkor i Glanshammars härad"
"19512940","Alskogs kyrka.","1968","","Stockholm","Lagerlöf, Erland, 1928-2014.","6963","Alskogs kyrka."
"19512850","Burs kyrka","1967","","Uppsala","Lagerlöf, Erland, 1928-2014.","6960","Burs kyrka"
"19512838","Kyrkor på Gotland : Kräklinge setting : tillägg och rättelser samt register till band IV","1964","","Stockholm : Generalstabens litografiska anst","Lagerlöf, Erland, 1928-2014.","6946","Kyrkor på Gotland"
"19512842","Kyrkor på Gotland : Garde ting : södra delen : konsthistoriskt inventarium","1965","","Stockholm : Generalstabens litografiska anst","Lagerlöf, Erland, 1928-2014.","6950","Kyrkor på Gotland"
"19512921","Närs kyrka : Burs ting, Gotland","1990","['9171928154 (invalid)', '9171928162 (invalid)']","Stockholm : Almqvist & Wiksell International","Lagerlöf, Erland, 1928-2014.","7057","Närs kyrka"
"19512993","Växjö och Öjaby kyrkor : Växjö, Småland band IV:2","1971","","Stockholm : Almqvist & Wiksell","Liepe, Anita, 1936-","6988","Växjö och Öjaby kyrkor"
"19512981","Kyrkor i Bankekinds härad : norra delen","1921","","Stockholm : Svenska teknologfören","Lindblom, Andreas, 1889-1977","6858","['Kyrkor i Bankekinds härad : norra delen : konsthistoriskt inventarium', 'Kyrkor i Bankekinds härad']"
"19512947","Kyrkor i Bankekinds härad : norra delen","1921","","Stockholm : Svenska teknologfören","Lindblom, Andreas, 1889-1977","6859","['Kyrkor i Bankekinds härad : norra delen : konsthistoriskt inventarium', 'Kyrkor i Bankekinds härad']"
"19512910","Linköpings domkyrka.","1987","9171926682 (invalid)","Stockholm : Almqvist & Wiksell International","","7045","['Linköpings domkyrka', 'Linköpings domkyrka.']"
